"Source","Target"
"sélestat_FR_gid_2975233","basel_CH_gid_2661604"
"langenargen_DE_gid_2881263","basel_CH_gid_2661604"
"brussels_BE_gid_2800866","basel_CH_gid_2661604"
"leuven_BE_gid_2792482","basel_CH_gid_2661604"
"rome_IT_gid_3169070","basel_CH_gid_2661604"
"avignon_FR_gid_3035681","basel_CH_gid_2661604"
"nürnberg_DE_gid_2861650","basel_CH_gid_2661604"
"freiburg_DE_gid_2925177","basel_CH_gid_2661604"
"brussels_BE_gid_2800866","basel_CH_gid_2661604"
"paris_FR_gid_2988507","paris_FR_gid_2988507"
"brussels_BE_gid_2800866","basel_CH_gid_2661604"
"rome_IT_gid_3169070","basel_CH_gid_2661604"
"brugge_BE_gid_2800931","basel_CH_gid_2661604"
"kroměříž_CZ_gid_3072649","basel_CH_gid_2661604"
"brussels_BE_gid_2800866","basel_CH_gid_2661604"
"st_georgenberg_abbey_AT_gid_8349588","basel_CH_gid_2661604"
"vienna_AT_gid_2761369","basel_CH_gid_2661604"
"brugge_BE_gid_2800931","basel_CH_gid_2661604"
"konstanz_DE_gid_2885679","basel_CH_gid_2661604"
"brugge_BE_gid_2800931","basel_CH_gid_2661604"
"brugge_BE_gid_2800931","basel_CH_gid_2661604"
"noves_FR_gid_2989935","basel_CH_gid_2661604"
"speyer_DE_gid_2830582","basel_CH_gid_2661604"
"nürnberg_DE_gid_2861650","basel_CH_gid_2661604"
"köln_DE_gid_2886242","basel_CH_gid_2661604"
"leuven_BE_gid_2792482","basel_CH_gid_2661604"
"prague_CZ_gid_3067696","basel_CH_gid_2661604"
"dresden_DE_gid_2935022","basel_CH_gid_2661604"
"leuven_BE_gid_2792482","basel_CH_gid_2661604"
"leuven_BE_gid_2792482","basel_CH_gid_2661604"
"breisach_am_rhein_DE_gid_2944800","basel_CH_gid_2661604"
"mainz_DE_gid_2874225","basel_CH_gid_2661604"
"mechelen_BE_gid_2791537","basel_CH_gid_2661604"
"montbéliard_FR_gid_2992938","basel_CH_gid_2661604"
"gent_BE_gid_2797656","basel_CH_gid_2661604"
"leuven_BE_gid_2792482","basel_CH_gid_2661604"
"leuven_BE_gid_2792482","basel_CH_gid_2661604"
"rome_IT_gid_3169070","basel_CH_gid_2661604"
"paris_FR_gid_2988507","basel_CH_gid_2661604"
"konstanz_DE_gid_2885679","basel_CH_gid_2661604"
"rome_IT_gid_3169070","basel_CH_gid_2661604"
"rome_IT_gid_3169070","basel_CH_gid_2661604"
"dresden_DE_gid_2935022","basel_CH_gid_2661604"
"nürnberg_DE_gid_2861650","basel_CH_gid_2661604"
"nürnberg_DE_gid_2861650","basel_CH_gid_2661604"
"mechelen_BE_gid_2791537","basel_CH_gid_2661604"
"mechelen_BE_gid_2791537","basel_CH_gid_2661604"
"dijon_FR_gid_3021372","basel_CH_gid_2661604"
"leuven_BE_gid_2792482","basel_CH_gid_2661604"
"konstanz_DE_gid_2885679","basel_CH_gid_2661604"
"brugge_BE_gid_2800931","basel_CH_gid_2661604"
"london_GB_gid_2643743","basel_CH_gid_2661604"
"london_GB_gid_2643743","basel_CH_gid_2661604"
"strasbourg_FR_gid_2973783","basel_CH_gid_2661604"
"paris_FR_gid_2988507","basel_CH_gid_2661604"
"locarno_CH_gid_2659869","basel_CH_gid_2661604"
"gent_BE_gid_2797656","basel_CH_gid_2661604"
"strasbourg_FR_gid_2973783","basel_CH_gid_2661604"
"saint_germain_en_laye_FR_gid_2979783","basel_CH_gid_2661604"
"konstanz_DE_gid_2885679","basel_CH_gid_2661604"
"konstanz_DE_gid_2885679","basel_CH_gid_2661604"
"konstanz_DE_gid_2885679","basel_CH_gid_2661604"
"antwerpen_BE_gid_2803138","basel_CH_gid_2661604"
"konstanz_DE_gid_2885679","basel_CH_gid_2661604"
"konstanz_DE_gid_2885679","basel_CH_gid_2661604"
"strasbourg_FR_gid_2973783","basel_CH_gid_2661604"
"strasbourg_FR_gid_2973783","basel_CH_gid_2661604"
"meaux_FR_gid_2994798","basel_CH_gid_2661604"
"genève_CH_gid_2660646","basel_CH_gid_2661604"
"basel_CH_gid_2661604","basel_CH_gid_2661604"
"nürnberg_DE_gid_2861650","basel_CH_gid_2661604"
"gotha_DE_gid_2918752","basel_CH_gid_2661604"
"paris_FR_gid_2988507","basel_CH_gid_2661604"
"konstanz_DE_gid_2885679","basel_CH_gid_2661604"
"konstanz_DE_gid_2885679","basel_CH_gid_2661604"
"wittenberg_DE_gid_7303020","basel_CH_gid_2661604"
"rome_IT_gid_3169070","basel_CH_gid_2661604"
"rome_IT_gid_3169070","basel_CH_gid_2661604"
"leipzig_DE_gid_2879139","basel_CH_gid_2661604"
"paris_FR_gid_2988507","basel_CH_gid_2661604"
"dresden_DE_gid_2935022","basel_CH_gid_2661604"
"sélestat_FR_gid_2975233","basel_CH_gid_2661604"
"passau_DE_gid_2855328","basel_CH_gid_2661604"
"konstanz_DE_gid_2885679","basel_CH_gid_2661604"
"brugge_BE_gid_2800931","basel_CH_gid_2661604"
"mechelen_BE_gid_2791537","basel_CH_gid_2661604"
"mechelen_BE_gid_2791537","basel_CH_gid_2661604"
"brussels_BE_gid_2800866","basel_CH_gid_2661604"
"monastery_bois_saint_martin_BE_gid_unknown","basel_CH_gid_2661604"
"porrentruy_CH_gid_2659171","basel_CH_gid_2661604"
"porrentruy_CH_gid_2659171","basel_CH_gid_2661604"
"nürnberg_DE_gid_2861650","basel_CH_gid_2661604"
"wittenberg_DE_gid_7303020","basel_CH_gid_2661604"
"wittenberg_DE_gid_7303020","basel_CH_gid_2661604"
"leipzig_DE_gid_2879139","basel_CH_gid_2661604"
"vienna_AT_gid_2761369","basel_CH_gid_2661604"
"rome_IT_gid_3169070","basel_CH_gid_2661604"
"rome_IT_gid_3169070","basel_CH_gid_2661604"
"london_GB_gid_2643743","basel_CH_gid_2661604"
"lyon_FR_gid_2996944","basel_CH_gid_2661604"
"konstanz_DE_gid_2885679","basel_CH_gid_2661604"
"dresden_DE_gid_2935022","basel_CH_gid_2661604"
"dresden_DE_gid_2935022","basel_CH_gid_2661604"
"monastery_hugshofen_FR_gid_unknown","basel_CH_gid_2661604"
"konstanz_DE_gid_2885679","basel_CH_gid_2661604"
"leuven_BE_gid_2792482","basel_CH_gid_2661604"
"konstanz_DE_gid_2885679","basel_CH_gid_2661604"
"antwerpen_BE_gid_2803138","basel_CH_gid_2661604"
"buda_HU_gid_3054667","basel_CH_gid_2661604"
"dresden_DE_gid_2935022","basel_CH_gid_2661604"
"dresden_DE_gid_2935022","basel_CH_gid_2661604"
"buda_HU_gid_3054667","basel_CH_gid_2661604"
"vienna_AT_gid_2761369","basel_CH_gid_2661604"
"aachen_DE_gid_3247449","basel_CH_gid_2661604"
"london_GB_gid_2643743","basel_CH_gid_2661604"
"konstanz_DE_gid_2885679","basel_CH_gid_2661604"
"paris_FR_gid_2988507","basel_CH_gid_2661604"
"ferrara_IT_gid_3177090","basel_CH_gid_2661604"
"rome_IT_gid_3169070","basel_CH_gid_2661604"
"antwerpen_BE_gid_2803138","basel_CH_gid_2661604"
"padova_IT_gid_3171728","basel_CH_gid_2661604"
"padova_IT_gid_3171728","basel_CH_gid_2661604"
"sélestat_FR_gid_2975233","basel_CH_gid_2661604"
"paris_FR_gid_2988507","basel_CH_gid_2661604"
"mussy_sur_seine_FR_gid_2991095","basel_CH_gid_2661604"
"brugge_BE_gid_2800931","basel_CH_gid_2661604"
"strasbourg_FR_gid_2973783","basel_CH_gid_2661604"
"como_IT_gid_3178229","basel_CH_gid_2661604"
"basel_CH_gid_2661604","basel_CH_gid_2661604"
"basel_CH_gid_2661604","basel_CH_gid_2661604"
"paris_FR_gid_2988507","basel_CH_gid_2661604"
"toledo_ES_gid_2510409","basel_CH_gid_2661604"
"antwerpen_BE_gid_2803138","basel_CH_gid_2661604"
"padova_IT_gid_3171728","basel_CH_gid_2661604"
"padova_IT_gid_3171728","basel_CH_gid_2661604"
"padova_IT_gid_3171728","basel_CH_gid_2661604"
"rome_IT_gid_3169070","basel_CH_gid_2661604"
"antwerpen_BE_gid_2803138","basel_CH_gid_2661604"
"kraków_PL_gid_3094802","basel_CH_gid_2661604"
"antwerpen_BE_gid_2803138","basel_CH_gid_2661604"
"kraków_PL_gid_3094802","basel_CH_gid_2661604"
"buda_HU_gid_3054667","basel_CH_gid_2661604"
"brugge_BE_gid_2800931","basel_CH_gid_2661604"
"london_GB_gid_2643743","basel_CH_gid_2661604"
"leuven_BE_gid_2792482","basel_CH_gid_2661604"
"london_GB_gid_2643743","basel_CH_gid_2661604"
"antwerpen_BE_gid_2803138","basel_CH_gid_2661604"
"antwerpen_BE_gid_2803138","basel_CH_gid_2661604"
"antwerpen_BE_gid_2803138","basel_CH_gid_2661604"
"paris_FR_gid_2988507","basel_CH_gid_2661604"
"leipzig_DE_gid_2879139","basel_CH_gid_2661604"
"paris_FR_gid_2988507","basel_CH_gid_2661604"
"leipzig_DE_gid_2879139","basel_CH_gid_2661604"
"tübingen_DE_gid_2820860","basel_CH_gid_2661604"
"stuttgart_DE_gid_2825297","basel_CH_gid_2661604"
"baden_baden_DE_gid_2953504","basel_CH_gid_2661604"
"padova_IT_gid_3171728","basel_CH_gid_2661604"
"speyer_DE_gid_2830582","basel_CH_gid_2661604"
"granada_ES_gid_2517117","basel_CH_gid_2661604"
"brugge_BE_gid_2800931","basel_CH_gid_2661604"
"gentilly_FR_gid_3016292","basel_CH_gid_2661604"
"speyer_DE_gid_2830582","basel_CH_gid_2661604"
"speyer_DE_gid_2830582","basel_CH_gid_2661604"
"deventer_NL_gid_2756987","leuven_BE_gid_2792482"
"basel_CH_gid_2661604","basel_CH_gid_2661604"
"burgos_ES_gid_3127461","basel_CH_gid_2661604"
"antwerpen_BE_gid_2803138","basel_CH_gid_2661604"
"granada_ES_gid_2517117","basel_CH_gid_2661604"
"porrentruy_CH_gid_2659171","basel_CH_gid_2661604"
"konstanz_DE_gid_2885679","basel_CH_gid_2661604"
"speyer_DE_gid_2830582","basel_CH_gid_2661604"
"antwerpen_BE_gid_2803138","basel_CH_gid_2661604"
"leuven_BE_gid_2792482","basel_CH_gid_2661604"
"cambridge_GB_gid_2653941","basel_CH_gid_2661604"
"leuven_BE_gid_2792482","basel_CH_gid_2661604"
"greenwich_GB_gid_2647937","basel_CH_gid_2661604"
"esslingen_DE_gid_2928751","basel_CH_gid_2661604"
"antwerpen_BE_gid_2803138","basel_CH_gid_2661604"
"dresden_DE_gid_2935022","basel_CH_gid_2661604"
"ladenburg_DE_gid_2881980","basel_CH_gid_2661604"
"köln_DE_gid_2886242","basel_CH_gid_2661604"
"dresden_DE_gid_2935022","basel_CH_gid_2661604"
"leuven_BE_gid_2792482","basel_CH_gid_2661604"
"vienna_AT_gid_2761369","basel_CH_gid_2661604"
"konstanz_DE_gid_2885679","basel_CH_gid_2661604"
"antwerpen_BE_gid_2803138","basel_CH_gid_2661604"
"mussy_sur_seine_FR_gid_2991095","basel_CH_gid_2661604"
"valladolid_ES_gid_3106672","basel_CH_gid_2661604"
"burgos_ES_gid_3127461","basel_CH_gid_2661604"
"leuven_BE_gid_2792482","basel_CH_gid_2661604"
"leuven_BE_gid_2792482","basel_CH_gid_2661604"
"valladolid_ES_gid_3106672","basel_CH_gid_2661604"
"valladolid_ES_gid_3106672","basel_CH_gid_2661604"
"brugge_BE_gid_2800931","basel_CH_gid_2661604"
"prague_CZ_gid_3067696","basel_CH_gid_2661604"
"houtem_BE_gid_2795269","basel_CH_gid_2661604"
"kraków_PL_gid_3094802","basel_CH_gid_2661604"
"basel_CH_gid_2661604","basel_CH_gid_2661604"
"kraków_PL_gid_3094802","basel_CH_gid_2661604"
"frankfurt_am_main_DE_gid_2925533","basel_CH_gid_2661604"
"paris_FR_gid_2988507","basel_CH_gid_2661604"
"valladolid_ES_gid_3106672","basel_CH_gid_2661604"
"valladolid_ES_gid_3106672","basel_CH_gid_2661604"
"greenwich_GB_gid_2647937","basel_CH_gid_2661604"
"paris_FR_gid_2988507","basel_CH_gid_2661604"
"paris_FR_gid_2988507","paris_FR_gid_2988507"
"brugge_BE_gid_2800931","basel_CH_gid_2661604"
"leuven_BE_gid_2792482","basel_CH_gid_2661604"
"leuven_BE_gid_2792482","basel_CH_gid_2661604"
"valladolid_ES_gid_3106672","basel_CH_gid_2661604"
"valladolid_ES_gid_3106672","basel_CH_gid_2661604"
"paris_FR_gid_2988507","basel_CH_gid_2661604"
"leuven_BE_gid_2792482","basel_CH_gid_2661604"
"brugge_BE_gid_2800931","basel_CH_gid_2661604"
"brugge_BE_gid_2800931","basel_CH_gid_2661604"
"antwerpen_BE_gid_2803138","basel_CH_gid_2661604"
"mechelen_BE_gid_2791537","basel_CH_gid_2661604"
"leuven_BE_gid_2792482","basel_CH_gid_2661604"
"chambéry_FR_gid_3027422","basel_CH_gid_2661604"
"leuven_BE_gid_2792482","basel_CH_gid_2661604"
"eisenach_DE_gid_2931574","basel_CH_gid_2661604"
"otford_GB_gid_2640860","basel_CH_gid_2661604"
"rome_IT_gid_3169070","london_GB_gid_2643743"
"nürnberg_DE_gid_2861650","basel_CH_gid_2661604"
"ansbach_DE_gid_2955936","basel_CH_gid_2661604"
"paris_FR_gid_2988507","basel_CH_gid_2661604"
"wrocław_PL_gid_3081368","basel_CH_gid_2661604"
"london_GB_gid_2643743","basel_CH_gid_2661604"
"houtem_BE_gid_2795269","basel_CH_gid_2661604"
"leuven_BE_gid_2792482","basel_CH_gid_2661604"
"leuven_BE_gid_2792482","basel_CH_gid_2661604"
"lopsen_monastery_NL_gid_unknown","steyn_monastery_NL_gid_unknown"
"palencia_ES_gid_3114531","basel_CH_gid_2661604"
"burgos_ES_gid_3127461","basel_CH_gid_2661604"
"burgos_ES_gid_3127461","basel_CH_gid_2661604"
"speyer_DE_gid_2830582","basel_CH_gid_2661604"
"burgos_ES_gid_3127461","basel_CH_gid_2661604"
"esztergom_HU_gid_3053163","basel_CH_gid_2661604"
"burgos_ES_gid_3127461","basel_CH_gid_2661604"
"aschaffenburg_DE_gid_2955272","basel_CH_gid_2661604"
"nürnberg_DE_gid_2861650","basel_CH_gid_2661604"
"antwerpen_BE_gid_2803138","basel_CH_gid_2661604"
"leuven_BE_gid_2792482","basel_CH_gid_2661604"
"buda_HU_gid_3054667","basel_CH_gid_2661604"
"basel_CH_gid_2661604","basel_CH_gid_2661604"
"koblenz_DE_gid_2886946","basel_CH_gid_2661604"
"mainz_DE_gid_2874225","basel_CH_gid_2661604"
"dresden_DE_gid_2935022","basel_CH_gid_2661604"
"piotrków_trybunalski_PL_gid_3088972","basel_CH_gid_2661604"
"piotrków_trybunalski_PL_gid_3088972","basel_CH_gid_2661604"
"piotrków_trybunalski_PL_gid_3088972","basel_CH_gid_2661604"
"kraków_PL_gid_3094802","basel_CH_gid_2661604"
"bourg_en_bresse_FR_gid_3031009","basel_CH_gid_2661604"
"speyer_DE_gid_2830582","basel_CH_gid_2661604"
"knole_GB_gid_2645106","basel_CH_gid_2661604"
"jena_DE_gid_2895044","basel_CH_gid_2661604"
"jena_DE_gid_2895044","basel_CH_gid_2661604"
"leuven_BE_gid_2792482","basel_CH_gid_2661604"
"london_GB_gid_2643743","basel_CH_gid_2661604"
"antwerpen_BE_gid_2803138","basel_CH_gid_2661604"
"leuven_BE_gid_2792482","basel_CH_gid_2661604"
"leuven_BE_gid_2792482","basel_CH_gid_2661604"
"brühl_DE_gid_2943320","basel_CH_gid_2661604"
"aberdeen_GB_gid_2657832","basel_CH_gid_2661604"
"prague_CZ_gid_3067696","basel_CH_gid_2661604"
"antwerpen_BE_gid_2803138","basel_CH_gid_2661604"
"madrid_ES_gid_3117735","basel_CH_gid_2661604"
"madrid_ES_gid_3117735","basel_CH_gid_2661604"
"besançon_FR_gid_3033123","basel_CH_gid_2661604"
"sopron_HU_gid_3045190","basel_CH_gid_2661604"
"besançon_FR_gid_3033123","basel_CH_gid_2661604"
"antwerpen_BE_gid_2803138","basel_CH_gid_2661604"
"monastery_bois_saint_martin_BE_gid_unknown","basel_CH_gid_2661604"
"london_GB_gid_2643743","basel_CH_gid_2661604"
"chambéry_FR_gid_3027422","basel_CH_gid_2661604"
"gentilly_FR_gid_3016292","basel_CH_gid_2661604"
"antwerpen_BE_gid_2803138","basel_CH_gid_2661604"
"leuven_BE_gid_2792482","basel_CH_gid_2661604"
"leuven_BE_gid_2792482","basel_CH_gid_2661604"
"paris_FR_gid_2988507","basel_CH_gid_2661604"
"richmond_palace_GB_gid_unknown","bologna_IT_gid_3181928"
"brugge_BE_gid_2800931","basel_CH_gid_2661604"
"leuven_BE_gid_2792482","basel_CH_gid_2661604"
"dillingen_an_der_donau_DE_gid_2936974","basel_CH_gid_2661604"
"paris_FR_gid_2988507","basel_CH_gid_2661604"
"paris_FR_gid_2988507","basel_CH_gid_2661604"
"schaffhausen_CH_gid_2658761","basel_CH_gid_2661604"
"köln_DE_gid_2886242","basel_CH_gid_2661604"
"paris_FR_gid_2988507","basel_CH_gid_2661604"
"niederheimbach_DE_gid_2863341","basel_CH_gid_2661604"
"carpentras_FR_gid_3028542","basel_CH_gid_2661604"
"lens_st_croix_BE_gid_unknown","basel_CH_gid_2661604"
"strasbourg_FR_gid_2973783","basel_CH_gid_2661604"
"monastery_bois_saint_martin_BE_gid_unknown","basel_CH_gid_2661604"
"zaragosa_ES_gid_3104324","basel_CH_gid_2661604"
"besançon_FR_gid_3033123","basel_CH_gid_2661604"
"basel_CH_gid_2661604","basel_CH_gid_2661604"
"antwerpen_BE_gid_2803138","basel_CH_gid_2661604"
"freiburg_DE_gid_2925177","basel_CH_gid_2661604"
"innsbruck_AT_gid_2775220","basel_CH_gid_2661604"
"strasbourg_FR_gid_2973783","basel_CH_gid_2661604"
"lopsen_monastery_NL_gid_unknown","steyn_monastery_NL_gid_unknown"
"bologna_IT_gid_3181928","venice_IT_gid_3164603"
"dole_FR_gid_3021263","basel_CH_gid_2661604"
"sondrio_IT_gid_3166397","basel_CH_gid_2661604"
"freiburg_DE_gid_2925177","basel_CH_gid_2661604"
"toledo_ES_gid_2510409","basel_CH_gid_2661604"
"antwerpen_BE_gid_2803138","basel_CH_gid_2661604"
"überlingen_DE_gid_2820577","basel_CH_gid_2661604"
"dresden_DE_gid_2935022","basel_CH_gid_2661604"
"dresden_DE_gid_2935022","basel_CH_gid_2661604"
"frankfurt_am_main_DE_gid_2925533","basel_CH_gid_2661604"
"dole_FR_gid_3021263","basel_CH_gid_2661604"
"speyer_DE_gid_2830582","basel_CH_gid_2661604"
"linz_AT_gid_2772400","basel_CH_gid_2661604"
"dole_FR_gid_3021263","basel_CH_gid_2661604"
"speyer_DE_gid_2830582","basel_CH_gid_2661604"
"padova_IT_gid_3171728","basel_CH_gid_2661604"
"speyer_DE_gid_2830582","basel_CH_gid_2661604"
"besançon_FR_gid_3033123","freiburg_DE_gid_2925177"
"basel_CH_gid_2661604","freiburg_DE_gid_2925177"
"augsburg_DE_gid_2954172","freiburg_DE_gid_2925177"
"brescia_IT_gid_3181554","freiburg_DE_gid_2925177"
"barcelona_ES_gid_3128760","freiburg_DE_gid_2925177"
"waldkirch_DE_gid_2814883","freiburg_DE_gid_2925177"
"antwerpen_BE_gid_2803138","freiburg_DE_gid_2925177"
"lyon_FR_gid_2996944","freiburg_DE_gid_2925177"
"freiburg_DE_gid_2925177","freiburg_DE_gid_2925177"
"ferrara_IT_gid_3177090","london_GB_gid_2643743"
"bologna_IT_gid_3181928","london_GB_gid_2643743"
"nürnberg_DE_gid_2861650","freiburg_DE_gid_2925177"
"basel_CH_gid_2661604","freiburg_DE_gid_2925177"
"freiburg_DE_gid_2925177","freiburg_DE_gid_2925177"
"freiburg_DE_gid_2925177","freiburg_DE_gid_2925177"
"freiburg_DE_gid_2925177","freiburg_DE_gid_2925177"
"basel_CH_gid_2661604","freiburg_DE_gid_2925177"
"basel_CH_gid_2661604","freiburg_DE_gid_2925177"
"monastery_bois_saint_martin_BE_gid_unknown","freiburg_DE_gid_2925177"
"barcelona_ES_gid_3128760","freiburg_DE_gid_2925177"
"überlingen_DE_gid_2820577","freiburg_DE_gid_2925177"
"brugge_BE_gid_2800931","freiburg_DE_gid_2925177"
"london_GB_gid_2643743","paris_FR_gid_2988507"
"bourges_FR_gid_3031005","freiburg_DE_gid_2925177"
"jáchymov_CZ_gid_3074587","freiburg_DE_gid_2925177"
"basel_CH_gid_2661604","freiburg_DE_gid_2925177"
"basel_CH_gid_2661604","freiburg_DE_gid_2925177"
"basel_CH_gid_2661604","freiburg_DE_gid_2925177"
"london_GB_gid_2643743","freiburg_DE_gid_2925177"
"london_GB_gid_2643743","freiburg_DE_gid_2925177"
"chelsea_GB_gid_2653265","freiburg_DE_gid_2925177"
"siena_IT_gid_3166548","paris_FR_gid_2988507"
"city_of_westminster_GB_gid_2634341","freiburg_DE_gid_2925177"
"chelsea_GB_gid_2653265","freiburg_DE_gid_2925177"
"büderich_DE_gid_2942083","freiburg_DE_gid_2925177"
"basel_CH_gid_2661604","freiburg_DE_gid_2925177"
"london_GB_gid_2643743","freiburg_DE_gid_2925177"
"tournai_BE_gid_2785341","freiburg_DE_gid_2925177"
"strasbourg_FR_gid_2973783","london_GB_gid_2643743"
"vic_sur_seille_FR_gid_2969364","freiburg_DE_gid_2925177"
"antwerpen_BE_gid_2803138","freiburg_DE_gid_2925177"
"mechelen_BE_gid_2791537","freiburg_DE_gid_2925177"
"leuven_BE_gid_2792482","freiburg_DE_gid_2925177"
"leipzig_DE_gid_2879139","freiburg_DE_gid_2925177"
"basel_CH_gid_2661604","freiburg_DE_gid_2925177"
"monastery_bois_saint_martin_BE_gid_unknown","freiburg_DE_gid_2925177"
"antwerpen_BE_gid_2803138","freiburg_DE_gid_2925177"
"basel_CH_gid_2661604","freiburg_DE_gid_2925177"
"augsburg_DE_gid_2954172","freiburg_DE_gid_2925177"
"antwerpen_BE_gid_2803138","freiburg_DE_gid_2925177"
"carpentras_FR_gid_3028542","freiburg_DE_gid_2925177"
"bourges_FR_gid_3031005","freiburg_DE_gid_2925177"
"brugge_BE_gid_2800931","freiburg_DE_gid_2925177"
"basel_CH_gid_2661604","freiburg_DE_gid_2925177"
"basel_CH_gid_2661604","freiburg_DE_gid_2925177"
"madrid_ES_gid_3117735","freiburg_DE_gid_2925177"
"köln_DE_gid_2886242","freiburg_DE_gid_2925177"
"london_GB_gid_2643743","cambridge_GB_gid_2653941"
"strasbourg_FR_gid_2973783","freiburg_DE_gid_2925177"
"heidelberg_DE_gid_2907911","freiburg_DE_gid_2925177"
"augsburg_DE_gid_2954172","freiburg_DE_gid_2925177"
"linz_AT_gid_2772400","freiburg_DE_gid_2925177"
"überlingen_DE_gid_2820577","freiburg_DE_gid_2925177"
"frankfurt_am_main_DE_gid_2925533","freiburg_DE_gid_2925177"
"basel_CH_gid_2661604","freiburg_DE_gid_2925177"
"linz_AT_gid_2772400","freiburg_DE_gid_2925177"
"würzburg_DE_gid_2805615","freiburg_DE_gid_2925177"
"überlingen_DE_gid_2820577","freiburg_DE_gid_2925177"
"basel_CH_gid_2661604","freiburg_DE_gid_2925177"
"basel_CH_gid_2661604","freiburg_DE_gid_2925177"
"augsburg_DE_gid_2954172","freiburg_DE_gid_2925177"
"augsburg_DE_gid_2954172","freiburg_DE_gid_2925177"
"augsburg_DE_gid_2954172","freiburg_DE_gid_2925177"
"augsburg_DE_gid_2954172","freiburg_DE_gid_2925177"
"venice_IT_gid_3164603","freiburg_DE_gid_2925177"
"augsburg_DE_gid_2954172","freiburg_DE_gid_2925177"
"london_GB_gid_2643743","cambridge_GB_gid_2653941"
"leuven_BE_gid_2792482","freiburg_DE_gid_2925177"
"leuven_BE_gid_2792482","freiburg_DE_gid_2925177"
"leuven_BE_gid_2792482","freiburg_DE_gid_2925177"
"amsterdam_NL_gid_2759794","freiburg_DE_gid_2925177"
"augsburg_DE_gid_2954172","freiburg_DE_gid_2925177"
"london_GB_gid_2643743","cambridge_GB_gid_2653941"
"augsburg_DE_gid_2954172","freiburg_DE_gid_2925177"
"antwerpen_BE_gid_2803138","freiburg_DE_gid_2925177"
"leuven_BE_gid_2792482","freiburg_DE_gid_2925177"
"basel_CH_gid_2661604","freiburg_DE_gid_2925177"
"bourges_FR_gid_3031005","freiburg_DE_gid_2925177"
"augsburg_DE_gid_2954172","freiburg_DE_gid_2925177"
"augsburg_DE_gid_2954172","freiburg_DE_gid_2925177"
"carpentras_FR_gid_3028542","freiburg_DE_gid_2925177"
"augsburg_DE_gid_2954172","freiburg_DE_gid_2925177"
"augsburg_DE_gid_2954172","freiburg_DE_gid_2925177"
